price_record,date,avg_price,min_price,max_price,total_quantity,item_id
106099,2023-05-26,5.3,2.59,15.73,331,sw0991
106100,2023-05-26,21.31,12.83,48.71,147,sw0992
106101,2023-05-26,9.47,5.14,23.6,829,sw0994
106102,2023-05-26,15.86,7.74,55.05,71,sw0995
106103,2023-05-26,3.26,1.27,12.18,4840,sw0996
106104,2023-05-26,0,0,0,0,sw0997
106105,2023-05-26,24.7,18.47,29.02,15,sw0997a
106106,2023-05-26,7.43,3.48,23.59,668,sw0997b
106107,2023-05-26,2.45,0.73,11.01,163,sw0998
106108,2023-05-26,7.9,3.66,30.85,87,sw0999
106109,2023-05-26,12.46,5.22,63.32,108,sw1000
106110,2023-05-26,5.24,2.25,20.3,430,sw1001
106111,2023-05-26,1.8,0.53,8.63,90,sw1004
106112,2023-05-26,919.38,650,1828.34,16,sw1005
106113,2023-05-26,11.08,4.78,20.02,44,sw1006
106114,2023-05-26,14.54,4.79,40.59,323,sw1007
106115,2023-05-26,6.47,3.98,21.75,368,sw1008
106116,2023-05-26,6.01,2.64,24.35,910,sw1009
106117,2023-05-26,39.95,24.35,87.79,42,sw1010
106118,2023-05-26,17.07,6.45,88.08,94,sw1011
106119,2023-05-26,18.17,8.33,91.68,65,sw1012
106120,2023-05-26,44.53,12.99,211.34,28,sw1013
106121,2023-05-26,8.11,3.8,16.24,312,sw1014
106122,2023-05-26,6.89,3.3,15.73,186,sw1015
106123,2023-05-26,6.84,3.52,15.73,285,sw1016
106124,2023-05-26,6.55,2.03,39.18,126,sw1017
106125,2023-05-26,19.34,8.18,79.56,96,sw1018
106126,2023-05-26,8.94,4.65,23.6,145,sw1019
106127,2023-05-26,59.61,37.93,123.67,93,sw1020
106128,2023-05-26,9.66,2.64,48.71,5090,sw1021
106129,2023-05-26,23.47,12.13,120.15,115,sw1022
106130,2023-05-26,12.72,5.23,47.09,81,sw1023
106131,2023-05-26,8.56,4.01,55.2,233,sw1024
106132,2023-05-26,12.5,3.59,70.78,48,sw1025
106133,2023-05-26,19.18,14.61,33.14,34,sw0964
106134,2023-05-26,6.38,3.33,15.73,53,sw1026
106135,2023-05-26,64.59,43.83,157.3,41,sw1027
106136,2023-05-26,12.75,5.59,55.05,73,sw1028
106137,2023-05-26,30.19,20.3,71.29,150,sw1029
106138,2023-05-26,9.67,4.38,24.29,26,sw1030
106139,2023-05-26,17.82,11.03,70.78,74,sw1031
106140,2023-05-26,7.92,3.4,30.85,310,sw1032
106141,2023-05-26,17.28,9.74,54.92,105,sw1033
106142,2023-05-26,4.57,0.87,44.39,875,sw1034
106143,2023-05-26,49.55,35.69,102.79,78,sw1035
106144,2023-05-26,9.4,3.48,40.58,2192,sw1036
106145,2023-05-26,98.81,65.76,209.53,60,sw1037
106146,2023-05-26,6.53,3.47,30.85,520,sw1038
106147,2023-05-26,10.81,4.1,29.23,190,sw1039
106148,2023-05-26,3.14,1.02,11.11,180,sw1040
106149,2023-05-26,7.74,4.78,22.93,111,sw1041
106150,2023-05-26,3.89,1.3,10.48,44,sw1042
106151,2023-05-26,57.88,35.42,123.48,178,sw1043
106152,2023-05-26,56.03,34.91,124.11,245,sw1044
106153,2023-05-26,5.04,1.84,16.24,278,sw1045
106154,2023-05-26,7.56,3.92,21.37,367,sw1046
106155,2023-05-26,6.61,3.81,20.27,185,sw1047
106156,2023-05-26,8.53,3.65,23.6,408,sw1049
106157,2023-05-26,5.98,3.25,16.23,1006,sw1050
106158,2023-05-26,4.18,1.7,43.52,2180,sw1051
106159,2023-05-26,11.76,6.75,87.06,424,sw1052
106160,2023-05-26,7.95,4.06,27.6,482,sw1053
106161,2023-05-26,5.46,2.11,40.59,1754,sw1054
106162,2023-05-26,6.57,3.6,31.46,417,sw1056
106163,2023-05-26,11.84,4.06,60.08,2171,sw1057
106164,2023-05-26,11.01,3.92,44.32,2166,sw1058
106165,2023-05-26,4.76,1.83,16.24,1322,sw1059
106166,2023-05-26,4.82,1.94,17.86,1220,sw1060
106167,2023-05-26,25.15,14.53,66.57,70,sw1061
106168,2023-05-26,10.45,5.67,70.03,274,sw1062
106169,2023-05-26,23.05,13.32,43.53,337,sw1063
106170,2023-05-26,23.91,14.35,55.2,163,sw1064
106171,2023-05-26,6.01,2.92,20.49,2358,sw1065
106172,2023-05-26,5.36,2.15,32.47,1536,sw1066
106173,2023-05-26,20.21,11.07,58.77,820,sw1067
106174,2023-05-26,17.98,9.74,52.04,921,sw1068
106175,2023-05-26,9.14,5.07,25.14,159,sw1069
106176,2023-05-26,538.26,423.54,652.98,2,sw1070
106177,2023-05-26,14.71,5.39,34.84,471,sw1071
106178,2023-05-26,18.6,7.94,34.83,52,sw1072
106179,2023-05-26,4.64,1.78,22.73,915,sw1073
106180,2023-05-26,3.94,1.62,15.73,2781,sw1074
106181,2023-05-26,3.96,1.55,19.48,3346,sw1075
106182,2023-05-26,3.43,1.5,19.48,1784,sw1076
106183,2023-05-26,5.08,2.5,21.99,1817,sw1077
106184,2023-05-26,4.92,2.46,21.99,2076,sw1078
106185,2023-05-26,5.04,2.53,16.24,1827,sw1079
106186,2023-05-26,5.11,2.42,21.99,1804,sw1080
106187,2023-05-26,8.49,4.87,23.59,338,sw1081
106188,2023-05-26,8.29,5.05,18.87,369,sw1082
106189,2023-05-26,32.14,19.02,69,52,sw1083
106190,2023-05-26,5.13,2.94,15.73,754,sw1084
106191,2023-05-26,3.49,1.26,43.52,2516,sw1085
106192,2023-05-26,8.91,4.02,28.41,781,sw1086
106193,2023-05-26,25.91,16.38,55.2,253,sw1087
106194,2023-05-26,17.79,8.44,53.58,363,sw1088
106195,2023-05-26,35.68,23.44,77.9,137,sw1089
106196,2023-05-26,16.54,7.25,47.19,92,sw1090
106197,2023-05-26,16.27,10,36.49,275,sw1091
106198,2023-05-26,63.81,39.9,108.3,152,sw1092
106199,2023-05-26,6.84,3.11,32.47,3972,sw1093
106200,2023-05-26,7.36,4.05,23.87,7562,sw1094
106201,2023-05-26,13.74,5.95,26.12,15,sw1095
106202,2023-05-26,9.25,4.26,284.14,3492,sw1096
106203,2023-05-26,22.9,12.19,58.36,1533,sw1097
106204,2023-05-26,19.48,12.02,43.53,393,sw1098
106205,2023-05-26,19.78,12.26,51.04,353,sw1099
106206,2023-05-26,69.39,44.82,117.97,38,sw1100
106207,2023-05-26,19.59,9.5,39.32,169,sw1101
106208,2023-05-26,7.84,2.76,23.6,849,sw1102
106209,2023-05-26,8.15,2.19,40.66,549,sw1103
106210,2023-05-26,5.84,2.6,24.96,2854,sw1104
106211,2023-05-26,8.72,4.03,24.37,703,sw1105
106212,2023-05-26,25.3,10.7,70.78,296,sw1106
106213,2023-05-26,11.25,4.64,43.52,609,sw1107
106214,2023-05-26,23.22,8.61,63.32,141,sw1108
106215,2023-05-26,31.86,17.94,121.77,137,sw1109
106216,2023-05-26,6.67,3.65,22.73,206,sw1048
106217,2023-05-26,21.6,12.08,63.32,91,sw1110
106218,2023-05-26,4.35,1.22,11.01,209,sw1111
106219,2023-05-26,22.92,12.98,70.78,355,sw1112
106220,2023-05-26,6.3,2.08,29.23,4022,sw1113
106221,2023-05-26,9.31,2.64,68.19,601,sw1114
106222,2023-05-26,5.59,1.96,51.96,1846,sw1115
106223,2023-05-26,10.35,4.79,47.09,1598,sw1116
106224,2023-05-26,7.51,3.73,38.97,287,sw1117
106225,2023-05-26,4.55,2.18,12.99,129,sw1118
106226,2023-05-26,3.37,1.88,7.42,110,sw1119
106227,2023-05-26,2.33,0.71,11.37,317,sw1120
106228,2023-05-26,27.87,17.4,76.31,103,sw1121
106229,2023-05-26,23.97,12.09,71.44,369,sw1124
106230,2023-05-26,11.86,5.12,48.48,614,sw1125
106231,2023-05-26,24.11,12.3,79.56,402,sw1126
106232,2023-05-26,31.17,16.19,62.3,333,sw1127
106233,2023-05-26,22.06,11.68,70.78,563,sw1128
106234,2023-05-26,17.57,9.02,60.89,667,sw1129
106235,2023-05-26,19.84,10.86,63.32,145,sw1131
106236,2023-05-26,18.28,10.86,55.2,156,sw1132
106237,2023-05-26,2.28,1.5,5.23,17,sw1133
106238,2023-05-26,4.79,3.26,10.35,50,sw1134
106239,2023-05-26,7.45,2.51,40.58,5136,sw1135
106240,2023-05-26,5.55,2.7,23.59,1635,sw1136
106241,2023-05-26,6.48,3.7,20.28,855,sw1137
106242,2023-05-26,4.92,2.61,17.41,1472,sw1138
106243,2023-05-26,5.64,2.44,32.47,1909,sw1139
106244,2023-05-26,8.2,2.98,36.53,2312,sw1140
106245,2023-05-26,16.6,9.51,45.02,313,sw1141
106246,2023-05-26,10.28,5.9,35.07,572,sw1142
106247,2023-05-26,4.14,1.73,23.59,6051,sw1143
106248,2023-05-26,6.16,3.65,21.59,676,sw1145
106249,2023-05-26,7.06,2.64,48.7,4282,sw1146
106250,2023-05-26,18.06,9.71,44.85,314,sw1147
106251,2023-05-26,22.16,8.81,54.92,192,sw1149
106252,2023-05-26,28.03,9.43,73.35,119,sw1150
106253,2023-05-26,16.63,8.4,47.5,319,sw1151
106254,2023-05-26,18.94,8.61,49.43,261,sw1152
106255,2023-05-26,2.77,1.22,11.01,367,sw1153
106256,2023-05-26,24.41,13.19,78.65,147,sw1154
106257,2023-05-26,6.68,3.84,24.34,3913,sw1155
106258,2023-05-26,5.24,1.64,262.52,5705,sw1156
106259,2023-05-26,12.19,6.49,40.59,1155,sw1157
106260,2023-05-26,10.08,4.02,43.77,6439,sw1158
106261,2023-05-26,20.77,9.74,88.14,1672,sw1159
106262,2023-05-26,77.03,46.11,217.66,165,sw1160
106263,2023-05-26,6.27,2.69,99.04,16226,sw1161
106264,2023-05-26,49.38,30.73,183.47,407,sw1162
106265,2023-05-26,14.23,5.03,110.41,2785,sw1163
106266,2023-05-26,12.14,5.49,51.96,1923,sw1164
106267,2023-05-26,25.62,6.09,59.94,390,sw1165
106268,2023-05-26,6.15,2.33,23.59,3037,sw1166
106269,2023-05-26,5.82,3.25,18.04,873,sw1167
106270,2023-05-26,5.68,3.25,17.91,681,sw1168
106271,2023-05-26,8.33,4.69,43.84,727,sw1170
106272,2023-05-26,24.45,13.74,81.17,529,sw1171
106273,2023-05-26,42.84,26.12,81.17,281,sw1172
106274,2023-05-26,9.91,5.78,51.96,510,sw1173
106275,2023-05-26,1.36,0.54,11.01,849,sw1174
106276,2023-05-26,38.9,22.8,105.81,136,sw1175
106277,2023-05-26,15.95,9.57,34.04,356,sw1176
106278,2023-05-26,43.19,12.01,121.77,340,sw1177
106279,2023-05-26,4.04,1.98,21.76,6239,sw1178
106280,2023-05-26,4.02,1.94,16.27,5976,sw1179
106281,2023-05-26,5.46,2.17,36.59,4348,sw1180
106282,2023-05-26,4.12,2.07,17.08,5401,sw1181
106283,2023-05-26,4.3,2.09,17.83,4052,sw1182
106284,2023-05-26,7.31,4.35,23.6,1036,sw1183
106285,2023-05-26,6.59,3.32,23.6,1613,sw1184
106286,2023-05-26,4.29,2.03,16.24,1577,sw1185
106287,2023-05-26,4.6,2.68,16.22,1327,sw1186
106288,2023-05-26,4.63,2.68,16.22,1330,sw1187
106289,2023-05-26,4.59,2.19,16.22,1349,sw1188
106290,2023-05-26,8.73,5.58,39.32,1384,sw1189
106291,2023-05-26,17.36,7.58,54.92,952,sw1130
106292,2023-05-26,4.93,2.47,16.24,3797,sw1191
106293,2023-05-26,6.97,3.25,24.31,2902,sw1192
106294,2023-05-26,7.64,2.95,32.43,2426,sw1193
106295,2023-05-26,6.66,2.92,32.43,2914,sw1194
106296,2023-05-26,10.86,6.29,36.52,2042,sw1195
106297,2023-05-26,11.48,7.57,36.53,1275,sw1196
106298,2023-05-26,4.86,2.05,24.31,2962,sw1197
106299,2023-05-26,59.51,28.81,159.12,76,sw1198
106300,2023-05-26,10.38,4.28,39.32,1367,sw1199
106301,2023-05-26,10.45,4.83,32.25,1408,sw1200
106302,2023-05-26,9.61,6.2,24.2,471,sw1201
106303,2023-05-26,9.32,6,23.97,377,sw1202
106304,2023-05-26,10.22,5.76,30.85,659,sw1203
106305,2023-05-26,10.26,5.67,25.45,676,sw1204
106306,2023-05-26,6.61,3.25,23.6,1228,sw1205
106307,2023-05-26,10.7,6.49,39.32,805,sw1206
106308,2023-05-26,11.45,7.31,39.32,1558,sw1207
106309,2023-05-26,34.1,17.88,86.51,98,sw1208
106310,2023-05-26,27.08,12.98,73.35,331,sw1209
106311,2023-05-26,11.89,5.93,34.82,1438,sw1210
106312,2023-05-26,9.41,4.75,30.85,1734,sw1211
106313,2023-05-26,8.29,4.67,31.46,1143,sw1212
106314,2023-05-26,17.86,8.39,55.05,165,sw1213
106315,2023-05-26,18.73,8.56,71.41,1240,sw1214
106316,2023-05-26,11.73,5.57,55.05,1337,sw1215
106317,2023-05-26,10.08,6.16,81.17,2029,sw1216
106318,2023-05-26,6.9,4.11,23.59,827,sw1217
106319,2023-05-26,8.35,4.99,31.46,649,sw1218
106320,2023-05-26,33.18,20.11,111.74,757,sw1219
106321,2023-05-26,5.67,2.7,40.58,3241,sw1220
106322,2023-05-26,3.8,1.64,40.58,3058,sw1221
106323,2023-05-26,17.66,9.99,51.51,660,sw1222
106324,2023-05-26,16.19,8.91,45.7,793,sw1223
106325,2023-05-26,10.91,5.84,31.46,1094,sw1224
106326,2023-05-26,5.25,2.82,23.59,2694,sw1225
106327,2023-05-26,10.83,5.8,39.32,2520,sw1226
106328,2023-05-26,5.41,2.55,15.73,3900,sw1227
106329,2023-05-26,9.93,6.3,31.46,2129,sw1228
106330,2023-05-26,7.56,4.75,23.59,681,sw1229
106331,2023-05-26,15.56,8.08,47.18,432,sw1230
106332,2023-05-26,16.74,9.7,55.05,650,sw1231
106333,2023-05-26,14.22,9.7,47.18,504,sw1232
106334,2023-05-26,26.62,10.11,81.17,1022,sw1233
106335,2023-05-26,10.66,5.35,42.23,5016,sw1235
106336,2023-05-26,12.92,6.2,58.25,1097,sw1236
106337,2023-05-26,13.3,6.47,39.32,1152,sw1237
106338,2023-05-26,6,2.6,23.75,3533,sw1238
106339,2023-05-26,7.06,3.57,23.59,3214,sw1239
106340,2023-05-26,1.7,0.43,9.44,1465,sw1240
106341,2023-05-26,6.06,2.17,23.75,3649,sw1241
106342,2023-05-26,51.94,34.82,90.68,165,sw1242
106343,2023-05-26,65.13,41.78,220.8,127,sw1244
106344,2023-05-26,5.91,2.92,23.59,551,sw1234
106345,2023-05-26,38.54,23.36,69.65,167,sw1243
106350,2023-05-26,5.76,3.17,28.41,2378,sw1245
106351,2023-05-26,11.68,6.09,40.59,1067,sw1249
106352,2023-05-26,54.65,50.94,60.94,15,sw1254
106353,2023-05-26,4.14,2.17,16.24,9735,sw1247
106354,2023-05-26,7.17,2.92,32.47,1016,sw1251
106355,2023-05-26,4.36,2.18,15.73,4608,sw1248
106356,2023-05-26,11.6,6.4,32.47,968,sw1250
106357,2023-05-26,17.58,7.66,52.97,61,sw1253
106358,2023-05-26,4.4,2,32.47,763,sw1252
106359,2023-05-26,162.33,95.1,304.72,21,sw0202a
106360,2023-05-26,0,0,0,0,sw0202b
106361,2023-05-26,4.17,2.33,15.73,4957,sw1246
